Aircraft,CabinFlown,CabinStaffService,DateFlown,FoodAndBeverages,GroundService,InflightEntertainment,Recommended,Route,SeatComfort,Textchunk,TypeOfTraveller,ValueForMoney,WifiAndConnectivity 
nan,Business Class,5.0,December 2016,5.0,5.0,5.0,yes,Bangkok to Zurich,5.0," |  Bangkok to Zurich. I booked economy however as it was our 10th Anniversary I did an upgrade to business for the family, and it was totally worth it. From the moment we boarded the plane it was just an experience that I would love to have every time we fly. The kids 6 and 4 where blown away by the courtesy and the friendliness of the cabin crew, they loved their own seat and entertainment system. I arranged a small cake and a rose to be given after take off with a glass of Champagne to my wife and the Cabin Crew again just did a fantastic job once again. The meals were tasty and nice.",Family Leisure,4.0,5.0
A330,Business Class,1.0,June 2017,3.0,1.0,2.0,no,Bangkok to Phuket,3.0, | Thai Airways puts family with children as last priority. I was flying Bangkok to Phuket with my two kids and had a stroller with me. As with all airlines I was asked to leave the stroller at the entrance of the cabin which I did. But what came after was a disaster. Thai Airways made all the families with children wait for their strollers till the last luggage came of the baggage reclaim. So it's really no point flying business class as we still had to wait till the last luggage as with other families whom had to wait for their strollers.,Family Leisure,1.0,nan
Boeing 777-200,Economy Class,5.0,May 2017,5.0,3.0,3.0,yes,Manila to Bangkok,5.0, |  Flew Thai Airways from Manila to Bangkok. When I arrived at the airport I saw a very long queue (more than 100 people) and it was for my flight check in. At first I was shocked but the registration process was efficient so it took about 40 minutes. We took off without delay and it was a smooth flight. The plane was very old but everything was clean. The service was responsive and attentive as always. Food (including alcohol) was above average. But it was expected. It's not a low cost airline and the minimum regular fare is more than 250 usd for this about 3 hours flight. So I put it 8 from 10 (minus 1 for an old plane and minus 1 for price/quality.,Solo Leisure,4.0,nan
nan,Economy Class,5.0,May 2017,5.0,5.0,nan,yes,Rome to Sydney via Bangkok,5.0, |  Rome to Sydney via Bangkok. This is a top airline and I would recommend them. Reasonably priced and that little extra room made all the difference. On both flights the window seat was occupied at the last minute. The hostess offered these other passengers other seats with more room for them and us. The baggage allowance was very generous and even though we were slightly over we were not charged. We couldn't fault the service.,Couple Leisure,5.0,nan
nan,Economy Class,3.0,April 2017,3.0,1.0,1.0,no,Singapore to Nagoya via Bangkok,3.0," |  Singapore to Nagoya via Bangkok. Irresponsible customer services. I was late for my connecting flight due to my previous flight got delayed in Singapore, as a result, I had a really tight connecting time by the time I reached Bangkok. I was only verbally guided by a male ground staff (he vaguely pointed at some directions), and I had to run crazily at 2am in the huge airport (from gate G to C? - within 10 mins for 2 KM) to catch the flight. When I reached my destination, I was informed that my baggage didn't follow the same flight, and I could only got my baggage back the next morning. I have been contacting Thai Airways via emails and facebook for more than a month, the only replies that I have got so far is they said they need 2 weeks to handle my case - 2 months are coming!",Solo Leisure,2.0,nan
nan,Economy Class,5.0,May 2017,5.0,5.0,5.0,yes,Manila to Auckland via Bangkok,5.0," |  Manila to Auckland via Bangkok. All flight crew were extremely pleasant and polite. The service was exceptional. Seating very comfortable, enough leg room for myself at 1.8m tall. Meals were outstanding. Overall my best flight to date. Only exception Singapore Airlines 40year ago. I rate my experience 10 out of 10.",Couple Leisure,5.0,nan
A380,Economy Class,3.0,May 2017,2.0,3.0,3.0,no,Bangkok to London,3.0," |  Bangkok to London on 1st May 2017. We were unable to order a special meal online prior to check in which was disappointing and especially as my partner requires a Muslim / Halal Meal. No menus were distributed and cabin staff were unsure whether the meals contained pork and had to make enquiries. For outgoing and return night flights no socks, slippers, tooth brush / paste or ear plugs given in economy class. Thai Airways seem to be cutting costs on this route at the expense of passenger comfort and yet the flights are usually more expensive than other airlines due to being non stop flights. The meals could be described as average at best. Food and beverage on other airlines I have used are superior to Thai. I am old enough to remember the days when Thai Airways issued all ladies with a complementary Orchid on arrival. We raised all the above points with the senior cabin crew who were sympathetic and suggested writing to the airline, hence this review. Not keen to fly this sector again with Thai Airways in the near future.",Couple Leisure,2.0,nan
nan,Economy Class,2.0,December 2016,5.0,5.0,3.0,yes,Hong Kong to Tehran via Bangkok,3.0," |  Thai Airways service from Hong Kong to Tehran via overnight layover at Bangkok was mediocre in terms of crew service and time management. It has come to my concern that Thai has had serious delays at HKG recently on their service to BKK. Crew was mostly unhelpful and quite rude and robotic in their attitude when asked for an immigration card. The only reason to keep me flying with Thai is their newly introduced service to Tehran via Bangkok and also their top-notch gastronomic experience which was on par with my past experience flying on their Economy and Business Class.

",Solo Leisure,4.0,nan
Boeing 777-300 / 777-200,Economy Class,5.0,April 2017,5.0,5.0,5.0,yes,Manila to Hanoi via Bangkok,4.0," | Manila to Hanoi via Bangkok with Thai Airways. The last two legs flown during Songkran, which added a unique touch to the menu. TG's cabin crew have been incredibly consistent in showcasing the vaunted Thai hospitality at 30,000 feet on all three trips I have taken with them (2007, 2014, 2017). Their IFE, which has ample content, continued to play even after landing, which were all smooth. The only thing TG doesn't seem to have are new aircraft. The planes I took were well-maintained and spotless but at a time when other players boast of equipment barely two years old, you feel like being in a well-maintained and immaculately presented 2001 Toyota Altis with TG while your neighbor pulls up in a 2017 Honda Civic.",Couple Leisure,5.0,nan
Boeing 777,Economy Class,1.0,February 2017,1.0,1.0,1.0,no,Bangkok to London,2.0," |  
Flew Thai Airways from Bangkok to London. 12th Feb 2017, no sense from Flight Manager at check in who made no mention that TG916 was delayed. At gate C4 the staff member had no idea why the flight was late. We left the gate 1 hour later. Issues with on board service. Flight Manager told me that their English was not that good which contradicts their corporate policy. Appalling service from cabin crew, poor inflight entertainment and very poor quality food. We touched down at LHR late.",Solo Leisure,1.0,nan
nan,Economy Class,5.0,nan,5.0,nan,5.0,yes,nan,4.0,Frankfurt - Bangkok - Suratthani. Staff was very friendly and engaged both on ground and in air. A mid-flight extra menu which I asked for (FRA-BKK) came with crackers cheese and fresh fruit of different kind neatly arranged (in economy!) and made up for the unavoidable discomfort of an 11-hours flight.,nan,5.0,nan
nan,Business Class,2.0,nan,1.0,nan,1.0,no,nan,5.0,We fly Thai Airways Business Class every year from Zürich to Sydney. Although I have always loved Thai I was very dissatisfied this time round. The food on the Zürich-Bangkok leg was terrible and on the Bangkok- Sydney leg even worse. The only time we could eat the food was from Sydney to Bangkok. They are obviously saving money! The service also clearly lacked the famous Thai smile!,nan,3.0,nan
nan,Business Class,3.0,nan,4.0,nan,4.0,yes,nan,4.0,RGN-BKK-AKL return. Service as usual with TG varied greatly. I received a personal welcome by the purser on the 1 hour RGN-BKK leg but no equivalent on the longer flight to AKL. There is no consistency how you are treated by staff and in general they were just going through the motions with no warmth or personal touch. Food was good the alcohol selection was great as was the entertainment. Overall everything was good but not great.,nan,4.0,nan
nan,Economy Class,5.0,nan,5.0,nan,5.0,yes,nan,4.0,London to Bangkok return. I found the staff very pleasant friendly and helpful and the seats were reasonably comfortable. The inflight entertainment was very good with individual screens for each seat. The food was good and we were kept supplied with as much water and orange juice as we wanted.,nan,5.0,nan
nan,Economy Class,4.0,nan,3.0,nan,3.0,yes,nan,3.0,Chiang Mai to Bangkok. I booked them because of the excellent flight time which connects to my next flight perfectly. Also I haven't flown with them for a long time so decided to give them a chance again. It was fine overall being a short flight of 55 minutes we were still given a snack box each and tea/coffee service. I was however disappointed when at the BKK airport they parked on the tarmac (they often do even for International flights!) and had to take a rather long bus ride to return to the terminal. I saw a lot of boarding channels being left empty so I was disappointed at this.,nan,4.0,nan
nan,Business Class,5.0,nan,5.0,nan,5.0,yes,nan,5.0,HKG-BKK. Flew on A380. The whole trip from check in to the actual flight was excellent. The check in staff were friendly offering help to the person I was travelling with who has a slight disability. The lounge was good and nicely designed. The aircraft was clean and modern. The new seats are excellent. The seat was comfortable roomy with plenty of storage. The cabin crew were excellent chatting with passenger before take off. They seem very proud of their new aircraft. The food was excellent. On a flight that was under 3 hours we received pre-lunch drinks a four course meal and hot towels were handed out at least 4 times. The staff could not do enough for you and they handled the meal service with efficiency. The aircraft was late arriving HKG and we were advised of the reason why and always kept up to date of the new departure time. Overall Thai offered and excellent product and experience and I would highly recommend their A380 aircraft.,nan,5.0,nan
nan,Business Class,5.0,nan,5.0,nan,3.0,yes,nan,3.0,SIN-BKK-TPE: SIN-BKK B773 service with the brand new A380 business class interior. The new seat and entertainment system is fantastic. Crew very hard working. Drink service meal service and then constant drink runs throughout business cabin. Unfortunately BKK-TPE was on an older A333 with an ancient interior. The IFE screen was small and blurry and the footrest would not operate correctly. However the crew were fantastic again so made up for the dated cabin. The highlight of the trip was the ground staff in SIN and BKK from check-in clerks to lounge staff to gate agents who all looked after me so kindly as I was in a wheelchair. I can't wait to fly TG internationally again if this was any indication of their service. Would have given seat comfort and inflight entertainment 5/5 had it not been for old A333 to Taipei.,nan,5.0,nan
nan,Economy Class,4.0,nan,3.0,nan,4.0,yes,nan,4.0,Flight from Mumbai to Hong Kong via Bangkok. Check in at Mumbai was smooth - we got the seats we reserved. Flight out to Bangkok was on an old 747-400. No PTV on board and pretty old aircraft. Flight from BKK-HKG and return much better on A380. Food a bit disappointing on this sector. Return from BKK-BOM was much better with a newer aircraft with PTV's on board. Staff on all sectors were pleasant but not anything exceptional.,nan,4.0,nan
nan,Economy Class,4.0,nan,4.0,nan,3.0,yes,nan,4.0,SIN-BKK B777 BKK-KIX A330. I find economy on Thai to be one of the best and have no hesitation in recommending them. Both flights on time crew extremely friendly food was ample and entertainment sufficient. I did notice the B777 SIN-BKK was a little more cramped compared to their long haul offering but I put this down to a shorter route config. The A330 to Osaka was very spacious. Crew are wonderful and requests are carried out with courtesy.,nan,5.0,nan
nan,First Class,4.0,nan,3.0,nan,2.0,yes,nan,3.0,A round trip in First Class HKG-BKK-HKG in very old B747-400 with duo seat window and aisle on inbound flight and return on A380. White cream colour cabin which has already got dirty black marks on it how will it be in few months? True that A380 is a fantastic aircraft even for TG. Large seat and PTV but very limited choice of film. Cabin crew are very good on board and look happy! Fantastic customer service at airport especially in Bangkok. Work on product needed.,nan,3.0,nan
nan,Business Class,3.0,nan,3.0,nan,3.0,yes,nan,3.0,This time our flights were between BKK-CEI and vv. on 23/02 (TG130) and 25/02 (TG141) in B/C. The aircraft is rather old and seat reclination is not comfortable. Service is average. Meals were served on B/C for these short flights. The dinner however was a dish of fried shrimp-cake which was cold and bland. In all these flights should be rated as average.,nan,3.0,nan
nan,Business Class,2.0,nan,1.0,nan,3.0,no,nan,1.0,LHR-BKK return. Outbound service was all smiles from the two ladies servicing our section. Food (beef) was served in the same foil type dish as an economy meal and the quality was about on par with economy - dreadful! A ready meal from a supermarket tastes far better and what does that cost? Makes you wonder who makes cost cutting decisions and whether they factor in the real costs of losing a customer. Return journey I had the lamb which was pretty much inedible. Crew on the way back were poor in our section with no smiles and just seemed to be going through the motions. The seat is angled lie flat which makes it impossible to sleep. Only mild positive really was the IFE with a fairly decent selection of movies and all in their original uncut versions. Basically you get more space but the food is no better than economy. Worth an extra £1300 over the economy ticket - you decide.,nan,1.0,nan
nan,Economy Class,3.0,nan,3.0,nan,2.0,no,nan,2.0,As a four star airline I was expecting a little better from Thai but my wife and I agree it's not as good as we hoped. We found the seats and leg room much to be desired however generally comfortable. The food was good indeed but not outstanding given Asians food is usually very good. Inflight service was average and below par for a four star airline sorry but not impressed.,nan,3.0,nan
nan,Economy Class,5.0,nan,5.0,nan,5.0,yes,nan,4.0,TG949 Madrid to Bangkok. My wife and 3 children aged 7 9 and 13 flew out from Madrid on 23rd Feb. Check in was very quick as was boarding as with the kids we had priority. The plane was a Boeing 777-300R and we flew Economy. The flight left on time and the plane was spotless seats had good leg room and were comfy. The mood lighting made it very nice. The best parts of the flight were the entertainment system - great for all of us and kept the kids occupied through the entire flight. The food was delicious and the drinks included throughout were excellent. I must say that the flight crew service was nothing short of excellent and they made sure our journey was very enjoyable. I have travelled a lot and it is the first time that I'm actually looking forward to travelling back.,nan,4.0,nan
nan,Economy Class,5.0,nan,5.0,nan,2.0,yes,nan,3.0,TG 432 Denpasar to Bangkok on A33O. Check in was quick and I didn't even have to ask for an emergency exit sea. The helpful local agent already realised at 6'3 I would need one. Boarding was by class and seat numbers. Departed on time plenty of drink run's throughout the flight and one crew member apologised for taking 2 minute's to re fill my glass. From what I have read of other airlines I was just grateful she turned up. No in seat entertainment which in this day and for a major airline I found disappointing. Not sure why we were bussed to the terminal as we passed a lot of empty stands. For the right price I would fly with them again.,nan,4.0,nan
nan,Economy Class,5.0,nan,4.0,nan,4.0,yes,nan,2.0,Flight numbers we were on were: TG917 LHR-BKK 23/01/13 depart 21.35 arrive 15.55 on 24/01/13. TG725 BKK-HKT 27/01/13 depart 15.35 arrive 16.55. TG204 HKT-BKK depart 10.55 arrive 12.25 on 07/02/13. TG916 BKK-LHR depart 13.30 arrive 19.35 on 07/02/13. Staff both on the ground and on the plane were professional. We travelled economy and although have never been in a position to travel first class felt like we were being treated fairly by staff as nothing was too much trouble. Much appreciated soft drinks were offered on a regular basis throughout the long journey. I suffer with Arthritis in both knees and I had asked my travel agent if this could be mentioned in the event I may need some assistance. When we arrived at BKK there was a member of staff waiting with a wheelchair when I got off the plane. On the return I was in a considerable amount of pain and as soon as we checked in at Phuket to travel via Bangkok back to Heathrow I was asked if I would need assistance which I accepted. The seats we were allocated on the journey back to Heathrow had extra leg room which was much appreciated as I had to put my feet up on pillows on the floor to alleviate the pain.,nan,4.0,nan
nan,Business Class,4.0,nan,3.0,nan,3.0,yes,nan,3.0,LHR - BKK return. Managed to sleep approx. 7 hours on the outward flight food and drink adequate but nothing special. Its a shame that the seats do not convert to fully flat but our flight price was reasonable staff and service were good. The return flight was pretty uneventful food and drink quality and availability are just OK (the cheese platter is very poor) staff again helpful and friendly. Sadly Thai are not quite up to the standard they were a few years ago.,nan,4.0,nan
nan,Economy Class,3.0,nan,1.0,nan,3.0,no,nan,3.0,JNB-BKK-JNB. Crew on outbound flight friendly on the return flight totally indifferent. Food ex Johannesburg absolutely disgusting even for airline food. Food from Bangkok edible. Having flown Thai many times before it is noticeable standards falling.,nan,4.0,nan
nan,Business Class,4.0,nan,2.0,nan,3.0,yes,nan,3.0,Flew LHR-BKK-RGN return and chose Thai on grounds of price and timetable convenience. Some years since I last used Thai and whilst the service was charming and friendly other aspects left much to be desired. In particular the seats although almost lie flat (would it cost much more for 100% flat?) were difficult to adjust for a comfortable sleep. The food was almost inedible even the pre-ordered meals.,nan,4.0,nan
nan,Economy Class,4.0,nan,5.0,nan,4.0,yes,nan,5.0,"MNL-BKK-MNL. Fast check-in in both airports and had an organized system of boarding. The flight went pretty well as expected. Flight crews were efficient and prepared and had plenty of smiles. The Inflight entertainment options were pretty limited but fairly good for a 3 hour flight. Food is great. Two of the flight attendants on our return trip clearly manifest hospitality and the feeling of ""thanks for flying with us"".",nan,4.0,nan
nan,Business Class,2.0,nan,1.0,nan,3.0,no,nan,2.0,Having submitted a less than positive review of my Bangkok Paris business class trip I am bound to do the same for my return. Alas the same problems: thin and uncomfortable seat poor selection of newspapers and magazines on board (is it so difficult to stock more than Bangkok Post IHT and Fin Times along with Time and golf mags? The airport itself was busting with reading material) and the food my wife and I agreed was simply inedible. My beef was too hard to cut accompanied by poor roast potatoes and a selection of tasteless cheeses. Staff were okay and there were many spare seats. Poor Thai: once a great airline.,nan,2.0,nan
nan,Economy Class,4.0,nan,5.0,nan,5.0,yes,nan,4.0,Couldn't have been happier with our return flights from London Heathrow to Bangkok. The seats were colourful and attractive with plenty of legroom and width. They were laid out in a 2-4-2 formation so we didn't have to clamber over anyone else to get out for the toilet or to stretch our legs. The food was varied and delicious with an attractive menu handed out in advance. Plenty of many films on offer and the staff were friendly and attentive. I would highly recommend this airline and the economy class experience.,nan,4.0,nan
nan,Business Class,3.0,nan,2.0,nan,4.0,no,nan,3.0,Flew Bangkok Paris direct. Seats while they extended into flat beds were narrow and uncomfortable. Main gripe was the food (and poor wine selection). Lunch was barely okay while dinner was simply inedible: some horrible looking mess of noodles chicken and off-white sauce. My comments to steward were met with a familiar and wry nod. Yes he agreed service and food had declined over the years. Thai simply isn't a premium business class service anymore.,nan,3.0,nan
nan,Economy Class,2.0,nan,4.0,nan,5.0,yes,nan,4.0,LHR-BKK. New years eve flight and the crew clearly wished they were celebrating. Was the only down point of the journey - no smiles. But food drinks in flight entertainment and comfort in Economy were all very good! Would fly with Thai again.,nan,4.0,nan
nan,Business Class,1.0,nan,4.0,nan,3.0,yes,nan,2.0,London - Bangkok 4-5 times a year for the past 10 years business class on TG917 and TG916. I am a gold card member and would add that I am 6ft and 20st. My main gripe is that since the A340-600 has been introduced the level of service has gone downhill in my opinion due to the increase in seat capacity but same level of staff. The importance seems to be on serving rolls steward comes round numerous times whereas the wine serving is sparse and never served with the meal which is a shame as it is very palatable especially the white. The Thai lounge is much better than the London lounge. Films can vary a lot but in the main tend to be American. Seating at my weight is never going to be that comfortable. Overall I will still fly Thai but please you need to improve the service at least to how it use to be.,nan,3.0,nan
nan,Economy Class,5.0,nan,5.0,nan,5.0,yes,nan,4.0,London to Bangkok. My husband and I travel a lot usually economy and I find economy on Thai one of the best. Boarding went very quick and was well organised. Aircraft was very clean and everything functioning. The food was very good with plenty of soft and alcoholic drinks throughout the flight. Cabin crew helpful smiling and friendly. My husband is quite tall but even he found the seats reasonably comfortable. Entertainment was fine good selection of movies and music. Overall very good experience could not fault on anything and I would definitely recommend.,nan,4.0,nan
nan,Economy Class,4.0,nan,5.0,nan,5.0,yes,nan,5.0,Took new A380 from BKK to Tokyo. Long queues at check in and limited self service available. Plane boarding was well organized and executed. New plane is delightful - seat really comfortable with good pitch. IFE touch screen with great selection and very easy to navigate. Food and service good. Really pleasant flight.,nan,5.0,nan
nan,Economy Class,5.0,nan,5.0,nan,5.0,yes,nan,5.0,TG 653 Seoul - Bangkok Airbus 320 Economy. Having flown Thai Airways on long haul flights in the past I had no hesitation in using them again for a shorter flight. Overall the seat in economy is quite possibly the most comfortable economy seat I have had. The flight was only 7 hours due to a quick stop in Taipei but got up from the seat well rested. Flight entertainment was excellent with a great selection of movies etc. Staff were pleasant food was good no problem getting a drink overall an excellent flight certainly one to remember.,nan,5.0,nan
nan,Business Class,5.0,nan,5.0,nan,5.0,yes,nan,4.0,TG 911/916 LHR-BKK and return. Have recently returned from a holiday in Thailand and used Thai airways for the long haul flights plus four domestic flights to Koh Samui and Krabi. The seats were extremely comfortable the food excellent inflight entertainment excellent and the staff could not have been more attentive. Although I am not able to sleep during flights my husband managed to sleep without any problems! However there was more than enough choice on the in-flight entertainment with several very recently released films available. Probably the best flights we have ever taken and highly recommended.,nan,5.0,nan
nan,First Class,5.0,nan,3.0,nan,4.0,yes,nan,4.0,A380 First Class from Tokyo to Bangkok cabin almost empty only 4 passengers for 12 seats. I had chosen 1A I understand now from the reviews you're better off with Row 2. Food was mostly very good. Liquor menu is also limited no Crown Royal or comparable blend. The seat was very comfortable.,nan,4.0,nan
nan,Economy Class,4.0,nan,4.0,nan,5.0,yes,nan,5.0,SYD-BKK-PKT-BKK-SYD on 27 March and return 10 April. Proved to be a very enjoyable flight. Seat pitch is a true 34 inches I'm 6ft 5 inches and need space. Attendants were efficient and the food was better than average airline food. Back of seat entertainment was excellent with many choices. Staff kept toilets clean. Schedule was on time on all flights and generally it was a good experience. This is the first time I've flown Thai and I will definitely consider them in the future.,nan,5.0,nan
nan,Economy Class,5.0,nan,1.0,nan,1.0,no,nan,1.0,BKK-MFM-BKK and BKK-HKT. All flights on time new A320. Terrible seat pitch 28in. Friendly service but just a plastic bag with water and a sandwich. Not to compare with Thai Airways but they sell it under the same brand also TG flight number. I will not book them again.,nan,3.0,nan
nan,Economy Class,4.0,nan,5.0,nan,5.0,yes,nan,4.0,Economy Singapore-Bangkok TG408. Flight slightly delayed and I got bitten by the Changi Airport habit of misinforming people of the start of boarding. Boarding started 30 minutes later than the flashing signs indicated. Boarding was a little bit chaotic and started before an announcement was made. As a Star Alliance Gold member I like being able to board earlier than other passengers. Got a choice of newspapers. Luckily headphones were handed out during the long wait for departure and the entertainment system worked the whole time during landing and take-off. We got the choice between fish-rice and chicken-noodles. I went with the noodles. Easily the best dish I've eaten on a flight (business or economy). A simple dish yes but excellent executed. Service was good with the only remark that the second offering of drinks came from behind and took me and other passengers by surprise. The stewardess was apparently in a hurry. If you ask people if they want another drink please wait for an answer and try not to break the 100m sprint record. But this was the only remark for an otherwise very pleasant flight. Seat comfort was OK (I am 1m 81 tall).,nan,4.0,nan
nan,Business Class,1.0,nan,2.0,nan,2.0,no,nan,1.0,BKK-SIN TG401 11 Apr. I will follow up from my previous comments and say it almost seems that their service keeps deteriorating each time you fly with them. 11 days into the month of April and they still have March's inflight entertainment guide. The inflight crew along with the inflight manager were very cold and did not have the charmingly friendly smile. To end the terrible service run they forgot to serve me my meal as well and when brought to their notice was followed by the all too common sorry. If long transit times were not an issue for me I would have stopped flying Thai it is just not worth flying Business Class with them anymore.,nan,3.0,nan
nan,Economy Class,2.0,nan,3.0,nan,4.0,yes,nan,3.0,Melbourne-Bangkok-Phuket return. Melbourne to Bangkok the aircraft was clean and in good condition and staff were wonderful. On the return flight I could have been forgiven for thinking I had changed to a different airline. The staff had little or no interest in the passengers and seemed to ignore the requests for assistance. The food quality also dropped on the return leg. I had expected more from Thai.,nan,3.0,nan
nan,Business Class,3.0,nan,5.0,nan,3.0,yes,nan,3.0,CDG-BKK-HKT. Last evening flight for Thai. Check-in in Paris was far from acceptable. I did not print my ticket and could not locate it on my phone. Security agent refused to let me go into check in although I pledged I was flying with Thai. A security supervisor came and intervened and I was allowed to the check in counter. Once at check-in it took the agent over 30 minutes to process! She then refused to give me the boarding pass as she said she could not locate my return ticket. I told her this is because it was a separate ticket to Vietnam and I showed her the e-ticket stored in the phone. It then took her over 10 minutes to clear with somebody on the phone. Once on board the 777 it was usual Thai friendliness and quality. My seat and my neighbour's failed after take off. Cabin crew did not bother fixing it and just asked us to move to other seats as there were plenty empty seats. The television in the 2nd seat did not work and I was moved to yet another seat. Transfer in Bangkok smooth but TG Domestic lounge facilities were basic. BKK-HKT short but the cabin crew managed to serve food and very friendly as well. It is comfortable but all facilities on board or on the ground seem to be old and worn.,nan,5.0,nan
nan,Business Class,3.0,nan,4.0,nan,5.0,yes,nan,2.0,"MEL-BKK-MEL in Boeing 777. Business Lounge at Melbourne Airport (shared with Air NZ) is tatty and tired with worn dirty carpets and furnishings very poor snack selection and a general air of neglect. Outbound aircraft was a bit tatty and worn too with the customary small and hard business class seats often found on Asian airlines generally and of course they are at an angle even when ""flat"" so unless you strap yourself in firmly you will slowly slide down onto the floor. Inflight service was adequate but rushed and wine top ups had to be requested. Inflight movies and entertainment was excellent with lots of new release movies. Return flight was in a newer cleaner aircraft but the same issues with seat and service applied. Overall I'd rate Thai as ""OK"" but there are better options.",nan,3.0,nan
nan,Economy Class,5.0,nan,3.0,nan,1.0,no,nan,3.0,Mumbai to Bangkok last night. There was no ptv they ran out of non veg meals. Staff were welcoming seats were a bit hard but a pole covering the space so not good leg room. When you push back your seat you can see the passengers behind you. Very old aircraft's they had one TV in the front which you could not see at all and very bleary. Have a snack before flight on this sector and take some entertainment because you will get very bored. I do not recommend this flight even though it is a 747-400.,nan,3.0,nan
nan,Economy Class,5.0,nan,5.0,nan,5.0,yes,nan,5.0,TG917 25th April. Excellent customer service. As an ROP Gold member I've noticed improvements in the service provided by Thai. At check in my travelling companion and I received a warm welcome. I advised the gentleman at check in that I had reserved seats. He checked the system and advised that the adjacent seats were now occupied so he arranged for us to be seated in the row behind where we would be the only occupants in a row of four seats. Lounge was comfortable with an improved range of food including hot choices. Onboard the attendant addressed me by name welcomed me aboard and asked for our dinner / breakfast selection. Only issue with getting dinner before anyone else is that the meal is finished before the wine is served so I asked for wine to come with the dinner which it did. Drinks were plentiful throughout and the new AVOD was good. I did have some concern that the under seat AVOD box might be intrusive but it wasn't. Empty seats allowed us to stretch out and get a reasonable night's sleep. Flight attendants genuinely did their best to ensure a pleasant flight. Hard and soft product equally good.,nan,5.0,nan
nan,Business Class,4.0,nan,2.0,nan,3.0,no,nan,4.0,BKK-FRA-BKK Business class check in and boarding went smoothly on both legs. I was assigned seat 25K and was surprised to see that the FA drinks station was on the other side of the seat with no partition. It appears that rather than provide a decent work area in the rear of business class Thai have opted to jam in more seats and put the drinks station between the rear toilets and emergency escape door - not very well thought out at all. FA's were attentive and smiling but the food really is mediocre and needs improvement.,nan,3.0,nan
nan,Economy Class,5.0,nan,3.0,nan,3.0,yes,nan,3.0,MAD-BKK and onwards to Manila. Flight from Madrid on a brand new 777 half empty and plenty of seats to stretch. Staff very good and attentive but meal surprisingly and disappointingly mediocre. Plenty of drinks rounds and requests met with a smile. AVOD entertainment adequate but not comparable to Qatar Airways. BKK-MNL delayed almost 2 hours awaiting connecting passengers. Flight very full on a tired A330 without any personal entertainment. No air conditioning while waiting and drinks only available on request. Food forgettable and legroom pretty bad. As one of the previous reviewers points out Thai can get away with a low service standard on this route because of the lack of competition.,nan,3.0,nan
nan,Economy Class,2.0,nan,3.0,nan,1.0,no,nan,2.0,BKK-FRA A340. Not what I expected left disappointed. No personal AVOD makes for a long 11 hour flight. Service from FA's was average took late night flight so I don't recall food quality probably slept through it. Aircraft was worn but clean ladies received orchids upon departure. Probably won't fly Thai Air in the future. I do recall seats being very thin and uncomfortable.,nan,3.0,nan
nan,Economy Class,5.0,nan,5.0,nan,1.0,no,nan,4.0,TG476 SYD-BKK 12/4/13. It was a bad move from Thai Airways to replace the aircraft on this route from 777-200 to the super old 747-400. The inflight entertainment was down due to technical issues and about 35 pax had the same issue with me. The cabin crew and services are fantastic. Meals were okay. I ended up sleeping the whole way because there was no inflight entertainment for my 9hr journey. The way back was TG 471 BKK-SYD 26/4/13 I was on the 747-400 again but this aircraft has no personal screens. Obviously Thai is going down because the competitors on these route are using brand new fleets but Thai turned to the opposite direction. Very disappointed!,nan,2.0,nan
nan,Economy Class,5.0,nan,4.0,nan,5.0,yes,nan,4.0,RGN-BKK-CTS and NRT-BKK-RGN. Service on the RGN-BKK-RGN leg was abrupt and disinterested as is usually the case. But the flights from Bangkok to Sapporo and return from Narita were both excellent. As a Gold Card holder I received priority meal service (this is not a standard practice on TG) and crews were friendly and efficient. From NRT-BKK the service was wonderful - warm attentive and energetic cabin crew made the flight a real pleasure. Drinks were regularly topped up and crew aimed to please. Food was average but the IFE was excellent with a great variety of recent releases. Overall I was very impressed with TG on their flights to/from Japan and their crew really excelled.,nan,4.0,nan
nan,Economy Class,5.0,nan,4.0,nan,5.0,yes,nan,5.0,LHR-BKK on retrofitted 747-400. Good seats with big pitch superior IFE and although the food was average it was fine. The staff are really great too and my 3 year old was given lots of attention and a good in flight pack. Much better than BA.,nan,5.0,nan
nan,Economy Class,3.0,nan,3.0,nan,2.0,yes,nan,3.0,Manila - Bangkok on a tired old A330. Cabin and entertainment system from the 1980s no seat back TVs. Food very average. The only direct full service competition on this route is Philippine Airlines and Kuwait Airways and as average as Thai was on this occasion I still think they were the best choice. Flew Singapore Airlines from Singapore to Manila what a difference. Same type of aircraft but modern clean seat back TVs in seat power point nice meal. Thai are able to get away with older aircraft and poorer service on this route because of the low standard of the competition. I'd like to try them on Bangkok - Singapore and see how they measure up when passengers have SIA as an alternative.,nan,3.0,nan
nan,Business Class,5.0,nan,4.0,nan,4.0,yes,nan,4.0,"TG750/751 BKK-MFM and vv. 15 and 19 April 2013. These are operated by ""Thai Smiles"" but still carry THAI's TG flight numbers. Cabin is nice and clean. Meals are above average and beyond expectations from the low cost airlines.",nan,5.0,nan
