Aircraft,CabinFlown,CabinStaffService,DateFlown,FoodAndBeverages,GroundService,InflightEntertainment,Recommended,Route,SeatComfort,Textchunk,TypeOfTraveller,ValueForMoney,WifiAndConnectivity
nan,Economy Class,5.0,nan,nan,nan,3.0,yes,nan,5.0,Flew Indigo from Delhi to Bangalore and return. I have used Indigo several times over the years and the years and they have yet to disappoint me. I was particularly amazed at the great customer service and the cabin crew's happy attitude towards the customers. On-ground check in was fast and easy. Transfer from T3 (international terminal) at Delhi to the domestic terminal was a breeze this time around. Super clean planes. Will strongly recommend for travel for domestic flying in India.,nan,5.0,nan
nan,Economy Class,5.0,nan,4.0,nan,1.0,yes,nan,3.0,Chennai - Mumbai and back. On time departure clean aircraft efficient cabin crew and on-time arrival. No wonder that they are the most preferred airline for domestic travel within India.,nan,5.0,nan
nan,Economy Class,1.0,nan,1.0,nan,1.0,no,nan,1.0,I recently travelled on an Indigo flight from Delhi to Mumbai. My printed ticket stated that I was allowed to carry one checked in bag of 15 Kgs one cabin bag of 7 Kgs and in addition a laptop bag. However during check in I was asked to weigh all three pieces (suitcase cabin bag and laptop) and was told that the cabin baggage allowance was only a total of 7 Kgs which includes laptop bag shopping bags and cabin bag. So please note that if you decide to travel with Indigo airlines you are only allowed one suitcase of 15Kgs and all your cabin bags (laptop shopping bags and cabin bag) should not exceed 7 Kgs. Moreover what is printed on the ticket makes no difference to them.,nan,1.0,nan
nan,Economy Class,2.0,nan,1.0,nan,1.0,no,nan,3.0,Flight 6E 284 from Chennai to Delhi on 6th Feb 2014. I took the morning flight at 8.20 am this meant that I did not have my breakfast before the flight. The flight duration to Delhi is 150 minutes. I wanted to have my breakfast on the flight I was waiting with my purse in my hand. The air hostesses were slow and inefficient to say the least. They just walked past me and did not ask if wanted anything. They simply pushed the trolley past and went and sat down. I gave up and sat extremely hungry and frustrated.,nan,2.0,nan
nan,Economy Class,5.0,nan,4.0,nan,5.0,yes,nan,5.0,Flew Delhi-Chennai-Coimbatore in December with family. Check-in was swift and they even allowed little more luggage for our family. I had pre-booked meals and front seats. Non Veg food is served at room temperature which should be provided hot. Staff were friendly and flight was comfortable. I will definitely fly Indigo again.,nan,5.0,nan
nan,Economy Class,5.0,nan,nan,nan,nan,yes,nan,3.0,"MAA-DEL. It's been a few years since I've flown Indigo but for the most part their standards remain very good - easy check-in procedures helpful service with a smile both on the ground and in the air generally on-time clean planes and all for a good price. I decided to try the ""Fast Forward"" service which provides priority check-in and priority baggage delivery for 200 rupees per person. While the services were delivered as promised I found this to be an unnecessary expense as the regular check-in line was very short and baggage delivery in DEL is fast even without the priority tags. The seats however are rather hard and uncomfortable especially if you are trying to sleep. I don't think I'd want to sit in these for more than a couple of hours so consider this if you are considering trying their new international routes. Also they appear to have recently dropped their domestic baggage allowance from 20kg to 15kg per passenger. Excess baggage fees are reasonable if prepaid online but be aware of this especially if you are connecting to an onward international flight.",nan,5.0,nan
nan,Economy Class,1.0,nan,1.0,nan,nan,no,nan,4.0,I flew from Pune to Bangalore on 30th December 2013 on Flt 6E 407. I bought a chicken sandwich for my son and it was awful! I usually fly Indigo Airline because of it's assurance of timely arrivals and departures. I've never had a reason to complain until my last experience. The flight was delayed. But the worst part was that the on board staff was inattentive and didn't even attempt to sell any meals on board. They just served passengers who had pre-booked their meals. When I asked for the chicken sandwich the flight attendant stared at me like I'd asked her to bring me an elephant from the zoo. This is the first time I've been on the receiving end of aloof treatment from Indigo staff.,nan,3.0,nan
nan,Economy Class,5.0,nan,4.0,nan,nan,yes,nan,4.0,6E 427 BOM-MAA and 6E 278 MAA-BOM. Airplanes were clean boarded on time arrived on time (may be even a shade early) crew were friendly and helpful. Food items requested were available and tasty. Only negative is that service on board was slow leaving no time for inflight sales.,nan,5.0,nan
nan,Economy Class,4.0,nan,4.0,nan,nan,yes,nan,4.0,Nov 4 2013. Route: HYD-BLR. I have been a frequent flyer on Indigo over the years and the airline has never failed to deliver. As noted by others here spotless aircraft helpful crew members and on-time service are what set it apart. I recommend the airline to all my friends visiting India from abroad. I'm flying Indigo's international service for the first time next year and am looking forward to the same level of service.,nan,5.0,nan
nan,Economy Class,1.0,nan,1.0,nan,2.0,no,nan,4.0,Pune to Delhi. I had booked my meals under Corporate Plan. I was served food only 15 minutes before the flight was to Land i.e 1.5 hrs after the flight took off. The service started late and then the crew were serving/selling in each row going back to front rows serving water discussing menu options with those buying and chatting amongst themselves. On other airlines food is first served to those who pre-book. After selling to all they don't have many items left for serving. Suggest they keep the standard menu and serve pre booked passengers first.,nan,3.0,nan
nan,Economy Class,5.0,nan,3.0,nan,nan,yes,nan,4.0,"DEL-TRV Nov 11. My first Indigo flight. As budget airlines go excellent! Actually strike ""budget""! You get what you pay for and you know what you're paying for and Indigo delivered to a T and with aplomb. New clean airy decor aircraft lovely FAs. And a lovely touch that others could copy: no jetway but instead of steps up they have a ramp so it's easy to get rollers up to the plane. Spent half an hour on the ground at Cochi during which the cabin was well-cleaned (lavatories included) and properly vacuumed. Compare that to Ryanair!",nan,5.0,nan
nan,Economy Class,5.0,nan,5.0,nan,5.0,yes,nan,5.0,Flew from Goa - Delhi on 11 Aug 2014 Flight on time. Nice and clean aircraft. Wide range of snacks available for purchase though rates were exorbitant. The only negative point would be air hostesses being less interactive and involved.,nan,5.0,nan
nan,Economy Class,5.0,nan,4.0,nan,5.0,yes,nan,4.0,Flew from Delhi to Coimbatore and then from Chennai to Kolkata. This is an outstanding low-cost airline. I couldn't really find any fault with them! All staff were very friendly professional and helpful the planes were modern and spotless the captain gave informative and friendly announcements before during and after the flight the food and drinks were good quality and reasonably priced; and the inflight magazine was well-produced. In Delhi we got stuck in a traffic jam caused by a sudden storm and so we only arrived at the aiport about 10 minutes before the flight. We assumed that we would miss the flight and have to make a plan B but the excellent and helpful staff quickly issued us boarding passes and rushed us to the plane so we still got away on time.,nan,5.0,nan
nan,Economy Class,4.0,nan,4.0,nan,nan,yes,nan,3.0,I quite often travel from Pune to Nagpur and I would always prefer Indigo over other budget airlines. The ground staff and flight crew is humble and helpful and they give you good attention when needed. Flight crew seems well trained and organized compared to crew of other airlines. In-flight food options are good and inexpensive. They serve coffee unlike GoAir. Ticket pricing is better than competition.,nan,4.0,nan
nan,Economy Class,4.0,nan,3.0,nan,nan,yes,nan,3.0,I flew with them from Bangalore to Pune recently. Ground staff at Bangalore airport were a bit disorganized but managed to get us on board fast. Seat was fairly ok but if you are a large person you will feel very uncomfortable as the armrests on this airline did not go up. After take off we were offered drinks despite Indigo being a budget airline. I felt a little hungry halfway through the flight and I manger to get a packet of chips for a cheap price. After which we landed in Pune fresh and nourished. Overall Indigo I feel has service that is better than any other budget airline that I knew.,nan,5.0,nan
nan,Economy Class,4.0,nan,nan,nan,nan,yes,nan,3.0,Flew Chennai Jaipur and return. Efficient service good value and organization from a cut price carrier. New clean aircraft friendly staff. Only problem was that out first booking had not actually been confirmed despite us having a booking number. I received nothing from Indigo to tell me this and I missed the small print on my booking. With an 30 minutes to spare a very helpful groundstaff person went to a lot of trouble to get us new bookings and got us the last seats on our flight. Brickbats for not providing better info re the not confirmed booking (we still don't know why) but kudos to the staff member who helped us in Chennai airport.,nan,4.0,nan
nan,Economy Class,4.0,nan,4.0,nan,nan,yes,nan,4.0,Flew BOM to Goa return and BOM to Delhi. The Goa flights were rescheduled many times and we got constant updates by SMS many weeks in advance. Check in at Bombay was smooth with the web check in counter being empty. Flights on time and service was good.,nan,5.0,nan
nan,Economy Class,4.0,nan,5.0,nan,nan,yes,nan,4.0,Flew MAA-AMD on Indigo 6e-237. Check in went smoothly the flight was on time it was clean and appeared new and had ample legroom. The food was delicious. The flight crew were quick and efficient. Overall good experience and no problems. Would fly Indigo again.,nan,5.0,nan
nan,Economy Class,4.0,nan,4.0,nan,3.0,yes,nan,5.0,Flew Delhi-Chennai-Coimbatore in December with family. Check-in was swift and they even allowed little more luggage for our family. I had pre-booked meals and front seats. Non Veg food is served at room temperature which should be provided hot. Staff were friendly and flight was comfortable. I will definitely fly Indigo again.,nan,5.0,nan
nan,Economy Class,1.0,nan,1.0,nan,nan,no,nan,3.0,Kept waiting for more then one hour in the plane to pick up some late comers. I am a frequent traveller from abroad and was on Goa - Ahmedabad flight on 27th February. It was 3.25pm but took off after 4.30. The onboard crew or flight deck crew were not bothered about other passengers. The passengers we waited for had booked 150 seats. I was sitting right in the front seat in row 1 so could hear what was said. There was no apology from the crew or cabin staff. When we landed at Ahmedabad airport we reported to the ground staff. We were asked to complain to the customer service knowing there will be no outcome. It was first time I had travelled Indigo who boast of their punctuality. Never again.,nan,3.0,nan
nan,Economy Class,5.0,nan,nan,nan,nan,yes,nan,5.0,Last week I flew from BOM to Goa and return. Both flights were slightly delayed (ca 15 mins) but the quality of the service has compensated for these minor delays. The planes are new offering ample legroom - on the flight back we were offered emergency exit seats with no extra fee- which was really nice of them. This flight is really short- ca 37 mins from take-off to touch-down so not much time to offer paid (or pre-paid) meals. In general comparing to European 'no frills' airlines IndiGo presents generally a better offering and service.,nan,4.0,nan
nan,Economy Class,4.0,nan,3.0,nan,nan,yes,nan,4.0,Delhi to Mumbai on Dec 31st. I had a good experience flying Indigo. We left on time plane was new and clean and service was good. Only comment is that FAs should smile a little more but besides that I was quite impressed by the service and would definitely use them again.,nan,5.0,nan
nan,Economy Class,5.0,nan,3.0,nan,nan,yes,nan,4.0,MAA-BLR and BLR-BOM with a young family. Both flights were on time the aircraft were clean and the FAs very friendly and accommodating. Whilst we could not check in online with young children for some reason the check in staff ensured we were allotted the seats we requested. Staff were also flexible with us checking in most of our luggage (and exceeding the 15kg/person) instead of taking a carry on bag for each of the children making our lives easier. Bags were delivered even before we reached the belt in both cases. Streets ahead of Easyjet and Ryanair. The only domestic airline I ever book in India.,nan,4.0,nan
nan,Economy Class,5.0,nan,5.0,nan,nan,yes,nan,5.0,6E 294 and 552 between BOM and BBI - Clean aircraft with decent leg space comfortable crew friendly and helpful good choice of food items for purchase on board. On time into BBI slightly delayed on return to BOM. Only negative was some luggage appeared on the belt very late at BOM due to a mix-up apparently. Overall up to the standards expected from Indigo.,nan,4.0,nan
nan,Economy Class,5.0,nan,4.0,nan,1.0,yes,nan,3.0,DEL-COK-DEL. Before time arrival on both the legs clean aircraft smiling hostess - what more can one ask for. By far India's best LCC.,nan,4.0,nan
nan,Economy Class,5.0,nan,nan,nan,nan,yes,nan,4.0,Flew from Poona to Calcutta and then a connection again IndiGo to Bangkok. Both flights virtually flawless. Have to always commend the cabin crew on their providing a comfortable flight. Noticed something new this time: on deplaning one of the cockpit staff emerges to join the cabin crew in bidding adieu. I do have a suggestion: the designers of the new Calcutta airport omitted to provide any kind of elevator/lift connection - to assist passengers with luggage - for those transferring from arrivals (ground floor) to departures (first floor). Maybe IndiGo can have a staff member on the ground floor to assist arriving IndiGo passengers transferring to departures and carrying heavy luggage?,nan,5.0,nan
nan,Economy Class,4.0,nan,2.0,nan,nan,yes,nan,3.0,Delhi to Kochi last Friday. Check in was efficient by friendly smartly dressed staff. My check in bag was over the 15kg limit. When I mentioned that my hand luggage was much lighter it was suggested I transfer between bags thus saving a hefty fee. Good clean aircraft but the pre-ordered meal was a disappointment. A packed fast food instant rice or noodle concoction possibly the type served to astronauts in deep space.,nan,4.0,nan
nan,Economy Class,5.0,nan,nan,nan,nan,yes,nan,3.0,Flew IndiGo November 11 to Kolkota from Bangkok. A full flight. On time takeoff very friendly and accommodating staff seats are ok cabin and toilets clean. Been flying IndiGo on and off the past few years and this has been my usual experience. Never tried the food but the cabin staff at least on this flight constantly asked - even though I never ordered any food - if I needed water each time the food cart went past.,nan,5.0,nan
nan,Economy Class,4.0,nan,3.0,nan,1.0,no,nan,2.0,"Delhi (DEL) - Kolkata (CCU) 6 Nov 14 6E219 - Was traveling with a small trolley bag (15"" diagonally) and a compact laptop bag (15"" diagonally). Total weight 11 kgs. Got the shock of my life when they said that they wouldn't allow more than 7 Kgs in cabin including laptop. Now I had a laptop and charger. Then I had a SLR Camera with lenses plus a change of clothes and some files. They asked me to pack all the fragile items into one bag and check-in the other. Imagine my situation. There was no way I could fit all the fragile items into one bag and weigh in at less than 7 kgs. I checked-in the bag and nothing was damaged. On to other aspects of the flight. The seats are cramped and the seat back is very thin. You feel the knees of the guy behind you! The food they sell is mediocre. If you want on time performance then probably this LCC is the best in India. But if you want customer friendly service comfortable seats good food or in-flight entertainment (none exists on Indigo aircraft's) or for that matter a reasonable cabin baggage policy then do look elsewhere.",nan,4.0,nan
nan,Economy Class,5.0,nan,nan,nan,nan,yes,nan,4.0,Chennai to Bangalore. The flight took off from Chennai on time with the captain warning us beforehand that there was very heavy weather over Bangalore that he would try to avoid. We eventually got to Bangalore airspace and ended up circling for 20 minutes or more until the captain announced that the thunderstorm had passed and we could land before our fuel situation worsened. Reasonably comfortable seat and friendly crew possibly the most efficient LCC in the Indian skies at the moment and wouldn't hesitate to fly them again.,nan,5.0,nan
nan,Economy Class,1.0,nan,1.0,nan,1.0,no,nan,4.0,Flight 6E 473 from Mumbai to Bangalore was delayed by 12 minutes at 22.02 HRS due to weather conditions en-route to Bangalore. However it took the airline 42 minutes to deliver baggage - first bag was delivered at 22.42 hrs! Bangalore Airport is very efficient and I have not experienced baggage delays in the past 3 years - both domestic and international flights. This delay was primarily due to inefficiency and bad co-ordination amongst the ground staff. Today IndiGo Airlines ground staff were pathetic and inactive - they repeated baggage will be on belt in 2 minutes while it actually took over 40 minutes. No supervisory staff were available to address the issue. Rain had stopped when this flight landed. Since this flight had no aerobridge facility we had to disembark from the flight - walk down an uncovered ramp into the bus. None of us were wet - but airline ground staff observed heavy rain to delay baggage delivery by 40 minute! Indigo Flight 6E 412 from Kochi to Bangalore landed at 22.06 hrs even this flight was late. But the last bag for this Indigo flight was on belt at 22.24 hrs. If the same airline can deliver bags for a flight that landed 4 minutes after the Mumbai-Bangalore flight how can they blame the weather system! I don't see any reason other than staff inefficiency and bad co-ordination for this delay.,nan,1.0,nan
A320,Economy Class,5.0,September 2015,nan,5.0,nan,yes,Singapore to Chennai,5.0,Morning Flight from Singapore to Chennai. Arrived at check in three hours early and had no checked in baggage so check in was smooth and quick. Boarding was also very quick and professional. Upon boarding I changed my seat from where I was sitting in the front to the seats just in front of the emergency seats near the wing as it was empty. I believe Indigo keeps these seats reserved as you can pay on board to upgrade these seats but no one bothered me for moving to these seats. Slept throughout the flight and overall flight was comfortable and very clean. No IFE or food but this was a short flight so not bothered at all about it would recommend in future.,Family Leisure,5.0,nan
nan,Economy Class,2.0,October 2015,nan,1.0,nan,no,Delhi to Goa,2.0,"Poor ground service, they asked me to check in my hand baggage for excess weight, which I understand is the rule. But when I was boarding the aircraft, I was amazed to find that loads of passengers had huge hand bags and in some cases multiple bags, which possibly were more than the weight limit. The ground staff told me that they check the weight again at the boarding gate to ensure that there is no overweight baggage, but I did not see any other bag being weighed other than mine!",Business,2.0,nan
A320,Economy Class,3.0,September 2015,2.0,4.0,1.0,yes,Kolkata to Bengaluru,4.0,"I flew IndiGo from Kolkata to Delhi on 28th September 2015. Flight departed on time, it was good legroom and aircraft clean. The cabin crew were polite and efficient. Arrived on time at midnight. Overall, IndiGo is a reasonably good airline.",Solo Leisure,3.0,nan
nan,Economy Class,5.0,February 2015,nan,5.0,nan,yes,Chennai to Bagdogra,5.0,"We took the Chennai-Bagdogra flight through Indigo. Booked well in advance under a deal and it is 100% worth every penny. From the ease of web check in to boarding, the IndiGo staff were very friendly. The journey was very comfortable, aircraft relatively new, flight stewardess were very friendly. Flight departure/arrival were on time. During the hop at Kolkata, we were even allowed to visit the cockpit and the captain demonstrated the functionalities. I never expected this kind of treatment, and we were very satisfied overall with Indigo. Even our return journey to Chennai was again with IndiGo, which again is very pleasing experience overall for us.",Solo Leisure,5.0,nan
A320,Economy Class,4.0,August 2015,4.0,4.0,nan,yes,BOM to JAI via DEL,3.0,"Mumbai to Jaipur via Delhi with Indigo. Check in at Mumbai for drop off (for web check in) is longer than the regular check in line. Efficient check in staff. These flights were all on time and the cabin crew efficient. Aircraft was clean, neat and well maintained. Still the best airline in India.",Business,4.0,nan
A321 Sharklet,Economy Class,5.0,July 2015,nan,5.0,nan,yes,New Delhi to Mumbai,3.0,"Quick check in, followed by efficient and punctual boarding. Buses in great condition. Newer aircrafts. Smiling and professional cabin crew. Captains update passengers regularly with clear announcements. Although it is a low cost carrier, a bit more cushioning on seats would be great. All in all, highly recommended, at least for Indian domestic sector.",Business,5.0,nan
nan,Economy Class,5.0,July 2015,4.0,3.0,nan,yes,Pune to New Delhi,3.0,"Speedy check in. Boarding as typical in Pune airport. Not very organised, but still went well. Plane was very clean. Crisp and new feeling. Crew was smiling. My first experience on this airline, and will stick to it when travelling inside India. It is a low Cost but for Low Costs it ticks all the Boxes.",Solo Leisure,4.0,nan
nan,Economy Class,2.0,July 2015,nan,3.0,nan,yes,Indore to Pune via Hyderabad,1.0,We have taken the flight from Indore and we are regular flyers with Indigo. The seats were most uncomfortable. There was hardly any cushioning on the seat. Experience of seat was more or less similar to as if we were seating on wooden bench. You have already curtailed seat pitch and now the un-cushioned seats. You are requested to have some feeling for passengers minimum level of actual comfort also. Looking forward for better and more comfortable seats.,Family Leisure,2.0,nan
A320,Economy Class,5.0,June 2015,3.0,4.0,nan,yes,Goa to Kolkata via Bagdogra,4.0,"I recently took several flights with IndiGo and didn't experience any major issues. I checked other airlines before I booked and IndiGo were consistently cheaper, often by a wide margin. Flights were all on time or within a few minutes of it, aircraft were spotlessly clean and even though the seat pitch is average for LCC at 29"", the seats are reasonably comfortable thanks to an intelligent slimline design - others could learn from this. Staff were friendly and professional throughout. In-flight food is purchase-only and expensive by Indian standards (although they will provide free drinking water) - a word of caution about pre-ordering, if you take up the 250Rs pre-paid option you could end up losing money, depending on your choice of food/drink. Also it appears they load up food and drink at the start of the day, and some options (e.g. Jaljeera juice) seem to consistently run out. But these are minor quibbles, I would have no hesitation choosing IndiGo next time.",Solo Leisure,5.0,nan
nan,Economy Class,2.0,nan,2.0,nan,nan,no,nan,4.0,6E 062. Service has deteriorated. On-time urgency once seen is no longer seen. Online seat booking charges for all aisle and window seats. You can only get middle seats for free. Too money minded.,Solo Leisure,3.0,nan
nan,Economy Class,2.0,nan,1.0,nan,nan,no,nan,3.0,"6E189 6th June. Low budget Airline - their fares are more or less the same if not more at times than full service carriers yet they continue to enjoy all the subsidies of a low budget airline. On time is a good thing - their flights are often now delayed or run late. Check-in process - everyone knows how long the queues are at the check in counters. Two days back on 4th June I did Web Check in for my 6th June flight using my smartphone. While I was successful in doing web check-in in spite of me giving the email address and phone no I did not get a copy of the boarding pass - beating the while process of doing Web check-in. At Delhi T1 terminal when I tried to print my boarding pass at the Check in Kiosk while it displayed the Boarding Pass I did not get my print out! On taking it up with the ground staff I got a casual reply - please stand in the queue even though I mentioned that the flight was due to board in next 35 minutes he simply refused to help me. As a result I reached the counter just 30 minutes before the departure of the flight and the check in lady commented ""Sir you are very late please be on time next time""! I have booked 3 tickets for my family through on-line booking system. After I had filled in all the passenger details I was asked whether I would like to take the pre-assigned seats facility and I declined and continued with my booking. But to my surprise and disappointment I found seats were allotted together that included an aisle and window seat along with the middle seat. When I tried to change the seats it did not allow me and charged me Rs 400 extra (Rs 200 each for Window and Aisle 'premium' seats) over and above the fare and there was no way I could change it.",nan,2.0,nan
nan,Economy Class,4.0,nan,3.0,nan,nan,no,nan,3.0,We were supposed to board our flight from Delhi to Lucknow at 12.15 on the 21st of May but there was confusion all around as the flight was late and the ground crew were not able to display any sign at the boarding gate or give us some explanation. Finally they herded us in a bus that was then parked in front of the plane on the tarmac for 20 minutes while the incoming passengers disembarked. Needless to say we were packed like sardines and it was extremely hot. Also there was no step - senior citizens like myself cannot climb easily. I have reported this before but it has made no difference. At Lucknow despite there being aerobridges we had to get down in the sun at 2:30 pm and were again herded into a bus. I was reluctant to board as the bus was very full but was forced to climb in. Is it a problem to use the bus a second time or the aerobridge or maybe nobody cares? It was the same story on the way back on the 22nd of May for the 6.40 flight. We were again stuffed into two buses and had to risk falling on somebody's luggage because the insensitive staff did not care. I will not travel on Indigo again unless they provide a step on the buses and do not herd us in like cattle.,nan,2.0,nan
A320,Economy Class,2.0,December 2015,2.0,2.0,nan,no,BOM to AMD,1.0,"Bombay to Ahmedabad return I have long admired Indigo for it's focus on providing on-time service at a decent price with seats which are reasonably comfortable. I never minded paying the fee for better seats in the first row or exit row or for food which is against decent and I recommended it to many. However after a gap of over a year, I flew Indigo again and found the seats so thin, and the fares were not that decent compared to some carriers. ",Business,2.0,nan
nan,Economy Class,3.0,nan,3.0,nan,2.0,no,nan,3.0,Went from Delhi to Kochi because there is no such thing as a direct Delhi to Male (Maldives) flight and even with connections you have to mix and match airlines in order to get a halfway decent connection schedule. The airline is like the low budget carriers in Europe with people packed in like sardines. They don't have an inflight magazine that actually has anything to read or even a map with their air routes.,nan,3.0,nan
A320-200,Economy Class,4.0,January 2015,3.0,3.0,3.0,yes,IXZ to DEL via CCU,4.0,"Port Blair to Delhi via Kolkata. The check in process required more time than expected. The staff was average. Seats were quite comfortable and aisle access was fair. Reliable airline and never been delayed. Food was available on request and is not included in the flight ticket. In flight entertainment was fair. I would recommend IndiGo for budget travellers, solo and family.",Family Leisure,5.0,2.0
nan,Economy Class,2.0,nan,3.0,nan,2.0,yes,nan,4.0,DEL-PNQ(Pune)-DEL. December 2014. Worst possible time of the year to fly out of Delhi. Had horrible experiences due to the fog. The outgoing flight was 4hrs late. You might think we were made to wait at the airport for this time but no we were boarded onto the aircraft bang on time and were made to wait there for over 4 hrs. That being said I agree this is no fault of the airline as the airport authorities force them to board the planes to decongest the terminal. Complimentary snack box and tea/coffee was provided. On the return flight( night time flight) we were diverted to Ahmedabad due to fog. This was totally acceptable but the events which followed made me doubt Indigo's reputation. We were not allocated a hotel for the next 5hrs. When we approached the assistants at Ahmedabad they kept telling us that a bus was being arranged. Finally at 3am they hired some taxis and took us to a decent hotel. No food or drinks was offered to us during the course of our wait and Ahmedabad airport is very poorly equipped with food stalls. We we're boarded onto a new flight the following day. Though diversions cannot be controlled by the airline the customer care can surely be looked into.,nan,4.0,nan
A320,Economy Class,4.0,December 2015,4.0,4.0,nan,yes,BOM to DXB,4.0,"I have flown with IndiGo on several occasions domestically and this was my first international flight with them. Seamless check in with very polite ground staff. Cabin crew were polite, pleasant and efficient. The aircraft was clean, even the lavatories were kept fairly clean. Choice of food onboard to be purchased was decent. DXB-BOM had a long check in queue but the process however was efficient. Onboard service and aircraft cleanliness was up to the mark. Seats are pretty comfortable, as they're slimmer hence providing a better amount of leg space. Departures/arrivals on time.",Solo Leisure,4.0,nan
nan,Economy Class,5.0,nan,nan,nan,nan,yes,nan,4.0,Short haul from Delhi to Kathmandu. Clean on time friendly staff aircraft seemed new. Highly recommend Indigo for domestic flights in India or within Southeast Asia. Nothing special but low fares and definitely better service than Air India.,nan,5.0,nan
A320,Economy Class,5.0,November 2015,nan,5.0,nan,yes,Pune to Bangkok via Kolkata,4.0,"Another flawless flight with IndiGo. Returned to Thailand ten days ago and flew from Pune to Bangkok with a plane change at Kolkata. (Layover time about 2 hours.) Smooth check-in (Pune and Cal), smooth boarding at both places, and very smooth and comfy flight with the always-friendly, efficient and helpful cabin crew. On time departure and arrival a few minutes early. I like the use of a ramp in Pune while getting on/off IndiGo planes. So much easier than steps/stairs. Clicked N/A on food and bev, these are available but I have never tried them.",Solo Leisure,5.0,nan
nan,Economy Class,5.0,nan,5.0,nan,nan,yes,nan,5.0,4 March 2015 Flight 6E178. 6 March 2015 Flight 6E665. I flew from Mumbai to Delhi back and forth and it was great. The seats were comfortable (I took the first row seat with more leg space) the crew were very pleasant and we arrived on time. On the way back I arrived 3 hours earlier in Delhi and they were kind enough to let me go on the next flight so I didn't have to wait at the airport. Overall my experience with Indigo was 5 stars!,nan,5.0,nan
A320,Economy Class,5.0,November 2015,3.0,4.0,nan,yes,Chennai to Singapore,4.0,"Chennai to Singapore with IndiGo. Very nice seat, staff are very kind and smile faces. Pilots done very good job during lightning and turbulence inflight. Flight timings very perfect. Crew are very aware when passengers not wear seat belt during take off and alight.",Solo Leisure,5.0,nan
nan,Economy Class,5.0,nan,5.0,nan,5.0,yes,nan,5.0,Chennai to Delhi in economy. Pretty short flight so it's hard to complain. Comfortable seats good service and we left and arrived right on time. We were 2kg over (in 2 bags) but staff let it pass. Would fly Indigo again.,nan,5.0,nan
nan,Economy Class,4.0,November 2015,4.0,5.0,nan,yes,PAT to PNQ via DEL,5.0,I am grateful to IndiGo for making my journey so comfortable and smooth. I traveled with IndiGo from Patna to Pune via Delhi. I had a pleasant flight experience and I'd like to commend staff on an exceptional level of service.  The staffs that we encountered were extremely polite.  Thanks to porters for being a great help and carrying my hand baggage. I'd like to mention staff who came with chocolates and biscuits and offered it to all kids as it was children's day! It was a very sweet gesture on part of IndiGo to come up with such ideas. Keep up the good work.,Family Leisure,5.0,nan
nan,Economy Class,1.0,nan,3.0,nan,nan,no,nan,3.0,Was travelling from Dubai to Mumbai. I was fond of Indigo before this trip. Check-in was smooth and my hand baggage was less than 7 kgs so there was no excess luggage charge. However got some shopping from the Duty free. As far as I know and being travelled on other airlines for international trip. Shopping at Duty free is not considered as Hand baggage weight. Wait this is Indigo. You would find some one waiting at the boarding counter with weight machine. And charged me for the extra weight just for the shopping at Duty free. What more the person carries only manual slip. No credit cards accepted not even USD or INR (Globally accepted currency / Home currency). Had to go back to the currency counter to exchange. This was horrible experience had to shell out additional 1500 bucks (40 AED / Kg). Plus went inside and saw some seats at emergency exit were empty. Asked the cabin crew if I can sit at emergency exit as have some extra leg space answer I got was that I would have to pay extra if I want to sit. They would rather keep the seat vacant then let some one sit. Very disappointed with the approach.,nan,2.0,nan
A320,Economy Class,5.0,November 2015,nan,5.0,nan,yes,BKK to PNQ via CCU,4.0,"A superlative experience. Flew Bangkok to Pune via Kolkata with IndiGo. Waited at the baggage carousel (very short wait). Had checked in two items: a bag and a long cardboard tube containing prints. The former arrived at the carousel; the latter did not. Enquired from IndiGo staff attending at and they informed me that since the tube was marked 'fragile' it would arrive separately very shortly (which it did) and asked me if I was connecting to an IndiGo flight and on my answering, yes, I was, IndiGo said they will assign staff member to escort me and my luggage to domestic departures. A lady took charge of me and my luggage - she insisted on pushing my trolley, I insisted on doing it myself; I won - and took me all the way to IndiGo x-ray security. As I was carrying a bottle of duty-fee liquor in my carry on, and since liquor cannot be carried on domestic flights, I checked my back pack through x-ray and the IndiGo staff, to avoid bottle smashing, tied my backpack up very securely and put a fragile tag on it and asked the staff escorting me to inform IndiGo check in counter, where the pack was specially tagged and given to a baggage handler to carry it personally into the baggage room. A superb experience!",Solo Leisure,5.0,nan
nan,Economy Class,5.0,nan,nan,nan,nan,yes,nan,4.0,Jan 1-12 2015. Flight 6E 414 and 6E 461. BLR to Mumbai return. Being a senior citizen I had requested for travel assistance and was provided very promptly. The staff were very courteous and helpful. Here onwards I will prefer to fly Indigo Airlines and will recommend to others.,nan,4.0,nan
A320,Economy Class,4.0,October 2015,nan,4.0,3.0,yes,Chennai to Bangalore,4.0,"Overall, a very good flying experience with IndiGo. Flights on time. Boarding experience good. Airplanes clean inside, and cabin crew responsive to requests. Overall, a very well functioning LCC which meets my expectations.",Family Leisure,4.0,nan
nan,Economy Class,5.0,nan,1.0,nan,1.0,yes,nan,3.0,Mumbai - Thiruvananthapuram 25 Dec 2014 Flight SG215. A very good option for domestic flights in India. All flights we took were on-time. Efficient check-in at airports. Seats weren't that comfortable but for short haul flights you can't complain.,nan,5.0,nan
